ID do Produto,Nome do Produto,Categoria,Quantidade em Estoque,Data de Entrada,Fornecedor,Localização no Estoque,Data de Venda,Quantidade Vendida
310,Plantadeira they,Trator,29,2024-02-07,WestMack,Galpao 3,2022-11-01,6
310,Plantadeira they,Trator,37,2024-04-07,WestMack,Galpao 3,2023-09-18,4
310,Plantadeira they,Trator,35,2024-03-18,WestMack,Galpao 3,2023-10-13,7
310,Plantadeira they,Trator,46,2024-02-18,WestMack,Galpao 3,2022-08-22,8
311,Colheitadeira technology,Empilhadeira,23,2024-04-19,BrewerWatkins,Galpao 8,2022-07-05,5
311,Colheitadeira technology,Empilhadeira,43,2024-02-05,BrewerWatkins,Galpao 8,2023-08-03,3
311,Colheitadeira technology,Empilhadeira,1,2024-03-24,BrewerWatkins,Galpao 8,2023-03-14,3
311,Colheitadeira technology,Empilhadeira,22,2024-06-28,BrewerWatkins,Galpao 8,2022-06-15,9
311,Colheitadeira technology,Empilhadeira,41,2024-01-18,BrewerWatkins,Galpao 8,2022-05-05,5
312,Empilhadeira close,Plantadeira,14,2024-06-09,MoodyConley,Galpao 9,2022-03-16,5
312,Empilhadeira close,Plantadeira,50,2024-01-16,MoodyConley,Galpao 9,2023-03-03,4
312,Empilhadeira close,Plantadeira,21,2024-04-07,MoodyConley,Galpao 9,2023-06-02,2
312,Empilhadeira close,Plantadeira,42,2024-04-08,MoodyConley,Galpao 9,2022-03-12,1
312,Empilhadeira close,Plantadeira,41,2024-07-03,MoodyConley,Galpao 9,2023-08-23,4
313,Plantadeira civil,Plantadeira,25,2024-03-28,Arellano LLC,Galpao 7,2022-10-22,6
313,Plantadeira civil,Plantadeira,8,2024-02-27,Arellano LLC,Galpao 7,2023-11-03,6
313,Plantadeira civil,Plantadeira,50,2024-03-27,Arellano LLC,Galpao 7,2022-01-05,3
313,Plantadeira civil,Plantadeira,25,2024-01-14,Arellano LLC,Galpao 7,2022-01-07,1
313,Plantadeira civil,Plantadeira,41,2024-01-18,Arellano LLC,Galpao 7,2022-12-20,1
314,Pulverizador social,Pulverizador,20,2024-05-23,Munoz Daniel and Bailey,Galpao 8,2023-08-01,4
314,Pulverizador social,Pulverizador,3,2024-01-21,Munoz Daniel and Bailey,Galpao 8,2023-04-28,3
314,Pulverizador social,Pulverizador,47,2024-05-07,Munoz Daniel and Bailey,Galpao 8,2023-10-08,4
314,Pulverizador social,Pulverizador,50,2024-05-11,Munoz Daniel and Bailey,Galpao 8,2023-12-20,10
314,Pulverizador social,Pulverizador,44,2024-02-13,Munoz Daniel and Bailey,Galpao 8,2023-04-22,1
315,Colheitadeira act,Trator,5,2024-01-23,JonesFox,Galpao 5,2023-07-28,2
315,Colheitadeira act,Trator,7,2024-06-15,JonesFox,Galpao 5,2022-08-18,3
315,Colheitadeira act,Trator,18,2024-02-26,JonesFox,Galpao 5,2022-12-17,7
315,Colheitadeira act,Trator,29,2024-06-20,JonesFox,Galpao 5,2023-10-18,5
315,Colheitadeira act,Trator,12,2024-05-04,JonesFox,Galpao 5,2022-06-03,2
316,Trator environmental,Trator,6,2024-01-24,Noble Jenkins and Jones,Galpao 9,2022-08-12,8
316,Trator environmental,Trator,8,2024-05-10,Noble Jenkins and Jones,Galpao 9,2023-02-15,3
316,Trator environmental,Trator,22,2024-05-26,Noble Jenkins and Jones,Galpao 9,2022-06-07,3
316,Trator environmental,Trator,9,2024-02-29,Noble Jenkins and Jones,Galpao 9,2022-11-11,2
316,Trator environmental,Trator,12,2024-01-14,Noble Jenkins and Jones,Galpao 9,2022-05-30,8
317,Plantadeira red,Trator,22,2024-05-30,Patel Inc,Galpao 4,2022-09-24,7
317,Plantadeira red,Trator,2,2024-01-08,Patel Inc,Galpao 4,2023-05-16,6
317,Plantadeira red,Trator,12,2024-04-23,Patel Inc,Galpao 4,2023-07-17,7
317,Plantadeira red,Trator,46,2024-04-17,Patel Inc,Galpao 4,2023-05-04,7
317,Plantadeira red,Trator,21,2024-03-05,Patel Inc,Galpao 4,2022-07-28,7
318,Pulverizador admit,Plantadeira,31,2024-01-12,FranklinWoodard,Galpao 4,2022-02-19,10
318,Pulverizador admit,Plantadeira,12,2024-01-14,FranklinWoodard,Galpao 4,2022-06-11,7
318,Pulverizador admit,Plantadeira,14,2024-06-02,FranklinWoodard,Galpao 4,2022-11-26,1
318,Pulverizador admit,Plantadeira,40,2024-03-10,FranklinWoodard,Galpao 4,2022-09-20,10
318,Pulverizador admit,Plantadeira,32,2024-04-15,FranklinWoodard,Galpao 4,2023-04-06,10
319,Pulverizador at,Empilhadeira,50,2024-05-11,NelsonBeard,Galpao 2,2023-04-28,2
319,Pulverizador at,Empilhadeira,11,2024-05-14,NelsonBeard,Galpao 2,2022-01-04,2
319,Pulverizador at,Empilhadeira,25,2024-03-29,NelsonBeard,Galpao 2,2023-10-31,10
319,Pulverizador at,Empilhadeira,1,2024-05-11,NelsonBeard,Galpao 2,2023-05-31,9
319,Pulverizador at,Empilhadeira,31,2024-03-10,NelsonBeard,Galpao 2,2022-10-07,5
320,Colheitadeira add,Empilhadeira,15,2024-03-03,Glass Group,Galpao 9,2022-07-14,7
320,Colheitadeira add,Empilhadeira,21,2024-02-12,Glass Group,Galpao 9,2023-05-29,1
320,Colheitadeira add,Empilhadeira,44,2024-03-17,Glass Group,Galpao 9,2022-05-02,2
320,Colheitadeira add,Empilhadeira,7,2024-05-19,Glass Group,Galpao 9,2022-04-18,3
320,Colheitadeira add,Empilhadeira,28,2024-06-02,Glass Group,Galpao 9,2023-05-25,7
321,Plantadeira job,Plantadeira,7,2024-01-26,Perez Ltd,Galpao 9,2022-09-24,7
321,Plantadeira job,Plantadeira,30,2024-05-22,Perez Ltd,Galpao 9,2022-05-09,7
321,Plantadeira job,Plantadeira,17,2024-04-30,Perez Ltd,Galpao 9,2023-07-16,2
321,Plantadeira job,Plantadeira,27,2024-05-07,Perez Ltd,Galpao 9,2023-09-09,2
321,Plantadeira job,Plantadeira,14,2024-02-08,Perez Ltd,Galpao 9,2022-10-05,7
322,Plantadeira believe,Pulverizador,26,2024-06-24,CoxShort,Galpao 8,2023-05-05,6
322,Plantadeira believe,Pulverizador,38,2024-06-12,CoxShort,Galpao 8,2022-03-08,8
322,Plantadeira believe,Pulverizador,35,2024-03-23,CoxShort,Galpao 8,2023-04-01,10
322,Plantadeira believe,Pulverizador,33,2024-06-09,CoxShort,Galpao 8,2023-01-11,9
322,Plantadeira believe,Pulverizador,1,2024-06-26,CoxShort,Galpao 8,2022-10-10,3
323,Colheitadeira develop,Pulverizador,40,2024-05-11,Castro LLC,Galpao 3,2022-10-31,9
323,Colheitadeira develop,Pulverizador,46,2024-03-03,Castro LLC,Galpao 3,2022-03-12,9
323,Colheitadeira develop,Pulverizador,50,2024-06-12,Castro LLC,Galpao 3,2023-08-13,5
323,Colheitadeira develop,Pulverizador,2,2024-03-02,Castro LLC,Galpao 3,2022-12-21,10
323,Colheitadeira develop,Pulverizador,3,2024-05-31,Castro LLC,Galpao 3,2023-10-05,10
324,Trator between,Pulverizador,49,2024-06-15,GarrettWilliams,Galpao 2,2022-07-10,6
324,Trator between,Pulverizador,31,2024-02-17,GarrettWilliams,Galpao 2,2022-06-14,8
324,Trator between,Pulverizador,45,2024-05-02,GarrettWilliams,Galpao 2,2023-08-02,2
324,Trator between,Pulverizador,4,2024-01-15,GarrettWilliams,Galpao 2,2023-01-15,7
324,Trator between,Pulverizador,14,2024-04-24,GarrettWilliams,Galpao 2,2022-12-31,4
325,Colheitadeira never,Colheitadeira,26,2024-06-19,CarlsonThompson,Galpao 5,2023-07-15,10
325,Colheitadeira never,Colheitadeira,6,2024-04-23,CarlsonThompson,Galpao 5,2022-07-14,2
325,Colheitadeira never,Colheitadeira,50,2024-06-01,CarlsonThompson,Galpao 5,2023-04-27,3
325,Colheitadeira never,Colheitadeira,50,2024-03-31,CarlsonThompson,Galpao 5,2023-11-02,6
325,Colheitadeira never,Colheitadeira,19,2024-05-22,CarlsonThompson,Galpao 5,2022-08-12,10
326,Empilhadeira success,Pulverizador,2,2024-05-29,SpencerDavis,Galpao 8,2023-05-10,7
326,Empilhadeira success,Pulverizador,6,2024-05-29,SpencerDavis,Galpao 8,2023-08-25,10
326,Empilhadeira success,Pulverizador,30,2024-05-27,SpencerDavis,Galpao 8,2022-03-13,10
326,Empilhadeira success,Pulverizador,38,2024-06-19,SpencerDavis,Galpao 8,2023-09-15,3
326,Empilhadeira success,Pulverizador,33,2024-06-11,SpencerDavis,Galpao 8,2022-02-05,3
327,Empilhadeira memory,Colheitadeira,35,2024-06-14,CarrCameron,Galpao 5,2022-01-25,1
327,Empilhadeira memory,Colheitadeira,13,2024-02-28,CarrCameron,Galpao 5,2022-05-10,7
327,Empilhadeira memory,Colheitadeira,44,2024-05-30,CarrCameron,Galpao 5,2023-11-29,5
327,Empilhadeira memory,Colheitadeira,10,2024-04-14,CarrCameron,Galpao 5,2023-06-27,6
327,Empilhadeira memory,Colheitadeira,15,2024-03-02,CarrCameron,Galpao 5,2023-11-14,2
328,Pulverizador successful,Trator,2,2024-02-21,ChavezPratt,Galpao 2,2022-09-07,2
328,Pulverizador successful,Trator,42,2024-02-17,ChavezPratt,Galpao 2,2023-04-28,7
328,Pulverizador successful,Trator,22,2024-03-24,ChavezPratt,Galpao 2,2022-05-21,3
328,Pulverizador successful,Trator,36,2024-06-03,ChavezPratt,Galpao 2,2023-05-29,1
328,Pulverizador successful,Trator,36,2024-06-27,ChavezPratt,Galpao 2,2023-11-24,1
329,Colheitadeira language,Plantadeira,10,2024-05-02,Flynn Walker and Davis,Galpao 1,2022-05-19,9
329,Colheitadeira language,Plantadeira,41,2024-04-19,Flynn Walker and Davis,Galpao 1,2022-04-04,9
329,Colheitadeira language,Plantadeira,2,2024-03-07,Flynn Walker and Davis,Galpao 1,2022-08-27,5
329,Colheitadeira language,Plantadeira,8,2024-05-23,Flynn Walker and Davis,Galpao 1,2022-09-28,7
329,Colheitadeira language,Plantadeira,13,2024-04-14,Flynn Walker and Davis,Galpao 1,2023-07-07,1
330,Colheitadeira create,Empilhadeira,38,2024-01-31,Matthews Simpson and Barr,Galpao 3,2023-09-10,8
330,Colheitadeira create,Empilhadeira,9,2024-02-01,Matthews Simpson and Barr,Galpao 3,2022-05-13,3
330,Colheitadeira create,Empilhadeira,35,2024-01-22,Matthews Simpson and Barr,Galpao 3,2022-11-16,9
330,Colheitadeira create,Empilhadeira,8,2024-04-27,Matthews Simpson and Barr,Galpao 3,2023-08-27,1
330,Colheitadeira create,Empilhadeira,23,2024-04-03,Matthews Simpson and Barr,Galpao 3,2023-09-24,10
331,Trator culture,Trator,33,2024-03-19,Walker PLC,Galpao 7,2023-10-27,6
331,Trator culture,Trator,41,2024-01-28,Walker PLC,Galpao 7,2022-07-07,1
331,Trator culture,Trator,25,2024-04-16,Walker PLC,Galpao 7,2022-12-17,5
331,Trator culture,Trator,10,2024-03-12,Walker PLC,Galpao 7,2023-04-03,1
331,Trator culture,Trator,16,2024-05-29,Walker PLC,Galpao 7,2022-01-13,4
332,Empilhadeira north,Empilhadeira,15,2024-04-25,Rhodes Gillespie and Peterson,Galpao 8,2022-03-07,3
332,Empilhadeira north,Empilhadeira,41,2024-03-12,Rhodes Gillespie and Peterson,Galpao 8,2023-09-24,9
332,Empilhadeira north,Empilhadeira,47,2024-04-09,Rhodes Gillespie and Peterson,Galpao 8,2023-06-12,6
332,Empilhadeira north,Empilhadeira,34,2024-06-15,Rhodes Gillespie and Peterson,Galpao 8,2023-11-28,10
332,Empilhadeira north,Empilhadeira,25,2024-06-25,Rhodes Gillespie and Peterson,Galpao 8,2022-09-12,5
333,Plantadeira left,Colheitadeira,32,2024-06-02,Taylor George and Hartman,Galpao 4,2023-12-20,5
333,Plantadeira left,Colheitadeira,8,2024-06-25,Taylor George and Hartman,Galpao 4,2023-12-10,8
333,Plantadeira left,Colheitadeira,2,2024-06-11,Taylor George and Hartman,Galpao 4,2023-07-11,1
333,Plantadeira left,Colheitadeira,8,2024-04-17,Taylor George and Hartman,Galpao 4,2022-07-15,4
333,Plantadeira left,Colheitadeira,41,2024-02-09,Taylor George and Hartman,Galpao 4,2022-10-29,6
334,Empilhadeira strong,Empilhadeira,42,2024-01-08,WilliamsFoster,Galpao 4,2023-11-19,9
334,Empilhadeira strong,Empilhadeira,6,2024-03-30,WilliamsFoster,Galpao 4,2023-06-12,7
334,Empilhadeira strong,Empilhadeira,35,2024-03-26,WilliamsFoster,Galpao 4,2022-05-13,4
334,Empilhadeira strong,Empilhadeira,6,2024-05-22,WilliamsFoster,Galpao 4,2022-08-25,5
334,Empilhadeira strong,Empilhadeira,18,2024-04-28,WilliamsFoster,Galpao 4,2022-03-10,4
335,Trator business,Plantadeira,22,2024-03-20,Myers Ltd,Galpao 5,2023-04-22,3
335,Trator business,Plantadeira,44,2024-04-11,Myers Ltd,Galpao 5,2022-09-20,6
335,Trator business,Plantadeira,23,2024-03-01,Myers Ltd,Galpao 5,2022-01-29,3
335,Trator business,Plantadeira,9,2024-02-21,Myers Ltd,Galpao 5,2022-06-19,8
335,Trator business,Plantadeira,5,2024-01-16,Myers Ltd,Galpao 5,2022-02-15,3
336,Pulverizador certainly,Plantadeira,32,2024-05-27,RamirezFreeman,Galpao 3,2022-01-31,3
336,Pulverizador certainly,Plantadeira,50,2024-04-01,RamirezFreeman,Galpao 3,2023-07-07,6
336,Pulverizador certainly,Plantadeira,2,2024-01-27,RamirezFreeman,Galpao 3,2022-12-26,6
336,Pulverizador certainly,Plantadeira,36,2024-01-09,RamirezFreeman,Galpao 3,2022-09-25,8
336,Pulverizador certainly,Plantadeira,50,2024-05-24,RamirezFreeman,Galpao 3,2023-08-21,10
337,Colheitadeira player,Trator,29,2024-05-14,PrestonGlenn,Galpao 3,2023-10-01,5
337,Colheitadeira player,Trator,28,2024-01-21,PrestonGlenn,Galpao 3,2022-10-15,5
337,Colheitadeira player,Trator,32,2024-04-30,PrestonGlenn,Galpao 3,2022-08-26,4
337,Colheitadeira player,Trator,15,2024-05-12,PrestonGlenn,Galpao 3,2022-06-17,8
337,Colheitadeira player,Trator,40,2024-06-03,PrestonGlenn,Galpao 3,2023-07-21,10
338,Colheitadeira common,Trator,25,2024-07-02,Cook Richardson and Owens,Galpao 10,2023-05-18,5
338,Colheitadeira common,Trator,36,2024-06-22,Cook Richardson and Owens,Galpao 10,2022-09-06,4
338,Colheitadeira common,Trator,33,2024-04-10,Cook Richardson and Owens,Galpao 10,2023-02-17,2
338,Colheitadeira common,Trator,48,2024-04-20,Cook Richardson and Owens,Galpao 10,2022-09-22,3
338,Colheitadeira common,Trator,9,2024-03-27,Cook Richardson and Owens,Galpao 10,2022-04-07,9
339,Colheitadeira scientist,Colheitadeira,6,2024-05-18,Hanson LLC,Galpao 9,2022-02-08,5
339,Colheitadeira scientist,Colheitadeira,16,2024-04-24,Hanson LLC,Galpao 9,2022-02-17,2
339,Colheitadeira scientist,Colheitadeira,6,2024-01-24,Hanson LLC,Galpao 9,2023-11-22,7
339,Colheitadeira scientist,Colheitadeira,23,2024-01-21,Hanson LLC,Galpao 9,2022-02-25,3
339,Colheitadeira scientist,Colheitadeira,14,2024-06-08,Hanson LLC,Galpao 9,2023-03-20,2
340,Colheitadeira local,Plantadeira,34,2024-06-09,Montoya Group,Galpao 1,2022-04-21,6
340,Colheitadeira local,Plantadeira,34,2024-05-03,Montoya Group,Galpao 1,2023-11-25,10
340,Colheitadeira local,Plantadeira,10,2024-01-23,Montoya Group,Galpao 1,2023-04-19,5
340,Colheitadeira local,Plantadeira,42,2024-05-31,Montoya Group,Galpao 1,2023-05-08,4
340,Colheitadeira local,Plantadeira,35,2024-06-30,Montoya Group,Galpao 1,2023-10-29,8
341,Pulverizador recent,Plantadeira,28,2024-05-19,Bailey Crawford and Frost,Galpao 4,2023-06-13,9
341,Pulverizador recent,Plantadeira,36,2024-03-15,Bailey Crawford and Frost,Galpao 4,2023-12-10,8
341,Pulverizador recent,Plantadeira,36,2024-01-21,Bailey Crawford and Frost,Galpao 4,2023-09-02,9
341,Pulverizador recent,Plantadeira,31,2024-04-12,Bailey Crawford and Frost,Galpao 4,2022-02-01,6
341,Pulverizador recent,Plantadeira,41,2024-05-10,Bailey Crawford and Frost,Galpao 4,2023-07-13,2
342,Colheitadeira thought,Plantadeira,29,2024-01-22,Brown Willis and Mitchell,Galpao 7,2022-10-13,4
342,Colheitadeira thought,Plantadeira,42,2024-03-18,Brown Willis and Mitchell,Galpao 7,2023-03-30,5
342,Colheitadeira thought,Plantadeira,21,2024-06-16,Brown Willis and Mitchell,Galpao 7,2023-03-11,9
342,Colheitadeira thought,Plantadeira,12,2024-07-03,Brown Willis and Mitchell,Galpao 7,2022-04-19,10
342,Colheitadeira thought,Plantadeira,19,2024-03-28,Brown Willis and Mitchell,Galpao 7,2022-09-26,10
343,Trator special,Empilhadeira,21,2024-05-14,Smith and Sons,Galpao 3,2023-08-02,5
343,Trator special,Empilhadeira,2,2024-07-01,Smith and Sons,Galpao 3,2022-12-08,7
343,Trator special,Empilhadeira,42,2024-03-14,Smith and Sons,Galpao 3,2022-02-28,10
343,Trator special,Empilhadeira,47,2024-06-24,Smith and Sons,Galpao 3,2023-11-28,1
343,Trator special,Empilhadeira,38,2024-01-31,Smith and Sons,Galpao 3,2023-08-06,1
344,Colheitadeira despite,Empilhadeira,6,2024-02-23,Myers PLC,Galpao 9,2023-04-22,4
344,Colheitadeira despite,Empilhadeira,12,2024-04-22,Myers PLC,Galpao 9,2023-08-29,8
344,Colheitadeira despite,Empilhadeira,32,2024-04-11,Myers PLC,Galpao 9,2022-10-13,7
344,Colheitadeira despite,Empilhadeira,8,2024-01-02,Myers PLC,Galpao 9,2022-12-30,8
344,Colheitadeira despite,Empilhadeira,14,2024-05-10,Myers PLC,Galpao 9,2023-05-12,5
345,Colheitadeira food,Trator,43,2024-02-22,BrowningEdwards,Galpao 7,2022-12-24,3
345,Colheitadeira food,Trator,43,2024-05-10,BrowningEdwards,Galpao 7,2022-03-05,9
345,Colheitadeira food,Trator,11,2024-05-10,BrowningEdwards,Galpao 7,2022-12-20,3
345,Colheitadeira food,Trator,7,2024-07-06,BrowningEdwards,Galpao 7,2023-02-12,2
345,Colheitadeira food,Trator,44,2024-03-15,BrowningEdwards,Galpao 7,2023-01-30,10
346,Plantadeira teach,Plantadeira,44,2024-01-22,Gonzales PLC,Galpao 1,2022-09-24,8
346,Plantadeira teach,Plantadeira,30,2024-04-30,Gonzales PLC,Galpao 1,2023-07-30,7
346,Plantadeira teach,Plantadeira,37,2024-03-17,Gonzales PLC,Galpao 1,2022-06-29,6
346,Plantadeira teach,Plantadeira,30,2024-03-04,Gonzales PLC,Galpao 1,2022-03-26,7
346,Plantadeira teach,Plantadeira,50,2024-07-06,Gonzales PLC,Galpao 1,2023-01-26,3
347,Pulverizador piece,Plantadeira,7,2024-06-16,RosarioMartin,Galpao 8,2023-03-26,9
347,Pulverizador piece,Plantadeira,7,2024-07-03,RosarioMartin,Galpao 8,2023-02-03,3
347,Pulverizador piece,Plantadeira,41,2024-06-04,RosarioMartin,Galpao 8,2023-03-03,9
347,Pulverizador piece,Plantadeira,20,2024-01-06,RosarioMartin,Galpao 8,2023-10-08,3
347,Pulverizador piece,Plantadeira,9,2024-02-01,RosarioMartin,Galpao 8,2022-12-17,1
348,Plantadeira seem,Plantadeira,49,2024-05-27,CooperGuzman,Galpao 8,2022-08-09,8
348,Plantadeira seem,Plantadeira,2,2024-04-21,CooperGuzman,Galpao 8,2023-06-02,3
348,Plantadeira seem,Plantadeira,27,2024-06-15,CooperGuzman,Galpao 8,2023-02-06,7
348,Plantadeira seem,Plantadeira,38,2024-06-17,CooperGuzman,Galpao 8,2023-02-05,7
348,Plantadeira seem,Plantadeira,14,2024-02-12,CooperGuzman,Galpao 8,2023-02-06,10
349,Plantadeira save,Trator,28,2024-04-12,LunaDalton,Galpao 4,2022-05-18,2
349,Plantadeira save,Trator,4,2024-02-08,LunaDalton,Galpao 4,2023-11-05,3
349,Plantadeira save,Trator,27,2024-02-28,LunaDalton,Galpao 4,2022-11-29,6
349,Plantadeira save,Trator,25,2024-04-24,LunaDalton,Galpao 4,2022-12-04,7
349,Plantadeira save,Trator,45,2024-04-12,LunaDalton,Galpao 4,2022-12-31,7
350,Trator offer,Pulverizador,20,2024-05-26,Mullins Knight and Mercer,Galpao 8,2022-08-03,4
350,Trator offer,Pulverizador,26,2024-02-13,Mullins Knight and Mercer,Galpao 8,2022-01-17,3
350,Trator offer,Pulverizador,33,2024-06-12,Mullins Knight and Mercer,Galpao 8,2023-09-14,4
350,Trator offer,Pulverizador,38,2024-05-24,Mullins Knight and Mercer,Galpao 8,2022-10-24,2
350,Trator offer,Pulverizador,44,2024-01-31,Mullins Knight and Mercer,Galpao 8,2022-06-22,1
351,Empilhadeira how,Plantadeira,46,2024-04-09,KelleyLee,Galpao 8,2022-07-26,10
351,Empilhadeira how,Plantadeira,24,2024-06-12,KelleyLee,Galpao 8,2022-05-14,6
351,Empilhadeira how,Plantadeira,26,2024-06-16,KelleyLee,Galpao 8,2023-02-11,4
351,Empilhadeira how,Plantadeira,15,2024-06-12,KelleyLee,Galpao 8,2022-01-05,4
351,Empilhadeira how,Plantadeira,45,2024-03-10,KelleyLee,Galpao 8,2022-05-16,9
352,Trator meet,Trator,28,2024-05-16,HansenNicholson,Galpao 2,2023-12-27,2
352,Trator meet,Trator,12,2024-01-29,HansenNicholson,Galpao 2,2022-01-01,4
352,Trator meet,Trator,16,2024-01-29,HansenNicholson,Galpao 2,2023-10-23,5
352,Trator meet,Trator,15,2024-01-14,HansenNicholson,Galpao 2,2022-12-25,1
352,Trator meet,Trator,22,2024-06-29,HansenNicholson,Galpao 2,2022-01-19,7
353,Plantadeira week,Empilhadeira,48,2024-04-22,Hatfield Murphy and Davis,Galpao 7,2022-09-21,2
353,Plantadeira week,Empilhadeira,18,2024-06-26,Hatfield Murphy and Davis,Galpao 7,2022-10-08,3
353,Plantadeira week,Empilhadeira,50,2024-01-05,Hatfield Murphy and Davis,Galpao 7,2023-08-10,7
353,Plantadeira week,Empilhadeira,5,2024-04-14,Hatfield Murphy and Davis,Galpao 7,2023-02-23,3
353,Plantadeira week,Empilhadeira,30,2024-07-01,Hatfield Murphy and Davis,Galpao 7,2022-12-27,8
354,Pulverizador similar,Trator,41,2024-05-07,Wang LLC,Galpao 8,2023-03-06,10
354,Pulverizador similar,Trator,39,2024-06-16,Wang LLC,Galpao 8,2023-01-11,6
354,Pulverizador similar,Trator,18,2024-01-27,Wang LLC,Galpao 8,2022-03-03,5
354,Pulverizador similar,Trator,1,2024-05-18,Wang LLC,Galpao 8,2023-03-18,3
354,Pulverizador similar,Trator,3,2024-05-16,Wang LLC,Galpao 8,2022-09-13,9
355,Plantadeira type,Pulverizador,50,2024-04-16,Watson Ortiz and Curtis,Galpao 7,2022-08-31,6
355,Plantadeira type,Pulverizador,24,2024-04-09,Watson Ortiz and Curtis,Galpao 7,2022-10-30,3
355,Plantadeira type,Pulverizador,17,2024-01-16,Watson Ortiz and Curtis,Galpao 7,2022-03-25,8
355,Plantadeira type,Pulverizador,38,2024-03-21,Watson Ortiz and Curtis,Galpao 7,2023-02-24,10
355,Plantadeira type,Pulverizador,46,2024-06-28,Watson Ortiz and Curtis,Galpao 7,2022-01-04,4
356,Pulverizador cell,Colheitadeira,36,2024-05-31,Spencer Johnson and Perez,Galpao 2,2023-04-23,4
356,Pulverizador cell,Colheitadeira,40,2024-05-16,Spencer Johnson and Perez,Galpao 2,2023-12-26,6
356,Pulverizador cell,Colheitadeira,16,2024-06-07,Spencer Johnson and Perez,Galpao 2,2023-12-04,6
356,Pulverizador cell,Colheitadeira,38,2024-01-02,Spencer Johnson and Perez,Galpao 2,2023-12-22,5
356,Pulverizador cell,Colheitadeira,16,2024-02-17,Spencer Johnson and Perez,Galpao 2,2023-07-30,2
357,Trator game,Empilhadeira,46,2024-02-28,Anthony Huynh and Watson,Galpao 5,2023-12-15,1
357,Trator game,Empilhadeira,9,2024-05-25,Anthony Huynh and Watson,Galpao 5,2023-11-16,9
357,Trator game,Empilhadeira,10,2024-06-25,Anthony Huynh and Watson,Galpao 5,2022-08-28,10
357,Trator game,Empilhadeira,30,2024-02-04,Anthony Huynh and Watson,Galpao 5,2023-06-05,7
357,Trator game,Empilhadeira,1,2024-01-25,Anthony Huynh and Watson,Galpao 5,2022-07-12,4
358,Plantadeira thank,Colheitadeira,2,2024-04-22,WashingtonSilva,Galpao 7,2023-08-23,5
358,Plantadeira thank,Colheitadeira,8,2024-03-23,WashingtonSilva,Galpao 7,2022-04-26,3
358,Plantadeira thank,Colheitadeira,30,2024-05-14,WashingtonSilva,Galpao 7,2023-03-22,10
358,Plantadeira thank,Colheitadeira,24,2024-05-12,WashingtonSilva,Galpao 7,2022-10-14,10
358,Plantadeira thank,Colheitadeira,23,2024-04-25,WashingtonSilva,Galpao 7,2022-12-10,9
359,Empilhadeira staff,Empilhadeira,46,2024-03-16,BanksRamos,Galpao 8,2023-01-13,7
359,Empilhadeira staff,Empilhadeira,31,2024-04-17,BanksRamos,Galpao 8,2023-09-30,1
359,Empilhadeira staff,Empilhadeira,8,2024-06-16,BanksRamos,Galpao 8,2023-06-12,6
359,Empilhadeira staff,Empilhadeira,34,2024-05-24,BanksRamos,Galpao 8,2022-02-21,3
359,Empilhadeira staff,Empilhadeira,34,2024-01-01,BanksRamos,Galpao 8,2023-01-27,10
